vgs,id
1.21885,0.172165
1.21886,0.172176
1.21887,0.172186
1.21888,0.172196
1.21889,0.172206
1.2189,0.172216
1.21891,0.172227
1.21892,0.172237
1.21893,0.172247
1.21894,0.172257
1.21895,0.172267
1.21896,0.172278
1.21897,0.172288
1.21898,0.172298
1.21899,0.172308
1.219,0.172319
1.21901,0.172329
1.21903,0.172339
1.21904,0.172349
1.21905,0.172359
1.21906,0.17237
1.21907,0.17238
1.21908,0.17239
1.21909,0.1724
1.2191,0.17241
1.21911,0.172421
1.21912,0.172431
1.21913,0.172441
1.21914,0.172451
1.21915,0.172461
1.21916,0.172472
1.21917,0.172482
1.21918,0.172492
1.21919,0.172502
1.2192,0.172512
1.21921,0.172523
1.21922,0.172533
1.21923,0.172543
1.21925,0.172553
1.21926,0.172563
1.21927,0.172574
1.21928,0.172584
1.21929,0.172594
1.2193,0.172604
1.21931,0.172614
1.21932,0.172625
1.21933,0.172635
1.21934,0.172645
1.21935,0.172655
1.21936,0.172665
1.21937,0.172676
1.21938,0.172686
1.21939,0.172696
1.2194,0.172706
1.21941,0.172716
1.21942,0.172727
1.21943,0.172737
1.21944,0.172747
1.21945,0.172757
1.21947,0.172767
1.21948,0.172778
1.21949,0.172788
1.2195,0.172798
1.21951,0.172808
1.21952,0.172819
1.21953,0.172829
1.21954,0.172839
1.21955,0.172849
1.21956,0.172859
1.21957,0.17287
1.21958,0.17288
1.21959,0.17289
1.2196,0.1729
1.21961,0.17291
1.21962,0.172921
1.21963,0.172931
1.21964,0.172941
1.21965,0.172951
1.21966,0.172961
1.21967,0.172972
1.21969,0.172982
1.2197,0.172992
1.21971,0.173002
1.21972,0.173012
1.21973,0.173023
1.21974,0.173033
1.21975,0.173043
1.21976,0.173053
1.21977,0.173063
1.21978,0.173074
1.21979,0.173084
1.2198,0.173094
1.21981,0.173104
1.21982,0.173114
1.21983,0.173125
1.21984,0.173135
1.21985,0.173145
1.21986,0.173155
1.21987,0.173165
1.21988,0.173176
1.21989,0.173186
1.2199,0.173196
1.21992,0.173206
1.21993,0.173216
1.21994,0.173227
1.21995,0.173237
1.21996,0.173247
1.21997,0.173257
1.21998,0.173268
1.21999,0.173278
1.22,0.173288
1.22001,0.173298
1.22002,0.173308
1.22003,0.173319
1.22004,0.173329
1.22005,0.173339
1.22006,0.173349
1.22007,0.173359
1.22008,0.17337
1.22009,0.17338
1.2201,0.17339
1.22011,0.1734
1.22012,0.17341
1.22013,0.173421
1.22015,0.173431
1.22016,0.173441
1.22017,0.173451
1.22018,0.173461
1.22019,0.173472
1.2202,0.173482
1.22021,0.173492
1.22022,0.173502
1.22023,0.173512
1.22024,0.173523
1.22025,0.173533
1.22026,0.173543
1.22027,0.173553
1.22028,0.173563
1.22029,0.173574
1.2203,0.173584
1.22031,0.173594
1.22032,0.173604
1.22033,0.173614
1.22034,0.173625
1.22035,0.173635
1.22036,0.173645
1.22038,0.173655
1.22039,0.173665
1.2204,0.173676
1.22041,0.173686
1.22042,0.173696
1.22043,0.173706
1.22044,0.173717
1.22045,0.173727
1.22046,0.173737
1.22047,0.173747
1.22048,0.173757
1.22049,0.173768
1.2205,0.173778
1.22051,0.173788
1.22052,0.173798
1.22053,0.173808
1.22054,0.173819
1.22055,0.173829
1.22056,0.173839
1.22057,0.173849
1.22058,0.173859
1.22059,0.17387
1.22061,0.17388
1.22062,0.17389
1.22063,0.1739
1.22064,0.17391
1.22065,0.173921
1.22066,0.173931
1.22067,0.173941
1.22068,0.173951
1.22069,0.173961
1.2207,0.173972
1.22071,0.173982
1.22072,0.173992
1.22073,0.174002
1.22074,0.174012
1.22075,0.174023
1.22076,0.174033
1.22077,0.174043
1.22078,0.174053
1.22079,0.174063
1.2208,0.174074
1.22081,0.174084
1.22082,0.174094
1.22083,0.174104
1.22085,0.174114
1.22086,0.174125
1.22087,0.174135
1.22088,0.174145
1.22089,0.174155
1.2209,0.174165
1.22091,0.174176
1.22092,0.174186
1.22093,0.174196
1.22094,0.174206
1.22095,0.174217
1.22096,0.174227
1.22097,0.174237
1.22098,0.174247
1.22099,0.174257
1.221,0.174268
1.22101,0.174278
1.22102,0.174288
1.22103,0.174298
1.22104,0.174308
1.22105,0.174319
1.22106,0.174329
1.22107,0.174339
1.22108,0.174349
1.2211,0.174359
1.22111,0.17437
1.22112,0.17438
1.22113,0.17439
1.22114,0.1744
1.22115,0.17441
1.22116,0.174421
1.22117,0.174431
1.22118,0.174441
1.22119,0.174451
1.2212,0.174461
1.22121,0.174472
1.22122,0.174482
1.22123,0.174492
1.22124,0.174502
1.22125,0.174512
1.22126,0.174523
1.22127,0.174533
1.22128,0.174543
1.22129,0.174553
1.2213,0.174563
1.22131,0.174574
1.22132,0.174584
1.22134,0.174594
1.22135,0.174604
1.22136,0.174614
1.22137,0.174625
1.22138,0.174635
1.22139,0.174645
1.2214,0.174655
1.22141,0.174666
1.22142,0.174676
1.22143,0.174686
1.22144,0.174696
1.22145,0.174706
1.22146,0.174717
1.22147,0.174727
1.22148,0.174737
1.22149,0.174747
1.2215,0.174757
1.22151,0.174768
1.22152,0.174778
1.22153,0.174788
1.22154,0.174798
1.22155,0.174808
1.22156,0.174819
1.22157,0.174829
1.22159,0.174839
1.2216,0.174849
1.22161,0.174859
1.22162,0.17487
1.22163,0.17488
1.22164,0.17489
1.22165,0.1749
1.22166,0.17491
1.22167,0.174921
1.22168,0.174931
1.22169,0.174941
1.2217,0.174951
1.22171,0.174961
1.22172,0.174972
1.22173,0.174982
1.22174,0.174992
1.22175,0.175002
1.22176,0.175012
1.22177,0.175023
1.22178,0.175033
1.22179,0.175043
1.2218,0.175053
1.22181,0.175063
1.22182,0.175074
1.22183,0.175084
1.22185,0.175094
1.22186,0.175104
1.22187,0.175114
1.22188,0.175125
1.22189,0.175135
1.2219,0.175145
1.22191,0.175155
1.22192,0.175166
1.22193,0.175176
1.22194,0.175186
1.22195,0.175196
1.22196,0.175206
1.22197,0.175217
1.22198,0.175227
1.22199,0.175237
1.222,0.175247
1.22201,0.175257
1.22202,0.175268
1.22203,0.175278
1.22204,0.175288
1.22205,0.175298
1.22206,0.175308
1.22207,0.175319
1.22208,0.175329
1.22209,0.175339
1.22211,0.175349
1.22212,0.175359
1.22213,0.17537
1.22214,0.17538
1.22215,0.17539
1.22216,0.1754
1.22217,0.17541
1.22218,0.175421
1.22219,0.175431
1.2222,0.175441
1.22221,0.175451
1.22222,0.175461
1.22223,0.175472
1.22224,0.175482
1.22225,0.175492
1.22226,0.175502
1.22227,0.175512
1.22228,0.175523
1.22229,0.175533
1.2223,0.175543
1.22231,0.175553
1.22232,0.175563
1.22233,0.175574
1.22234,0.175584
1.22235,0.175594
1.22237,0.175604
1.22238,0.175615
1.22239,0.175625
1.2224,0.175635
1.22241,0.175645
1.22242,0.175655
1.22243,0.175666
1.22244,0.175676
1.22245,0.175686
1.22246,0.175696
1.22247,0.175706
1.22248,0.175717
1.22249,0.175727
1.2225,0.175737
1.22251,0.175747
1.22252,0.175757
1.22253,0.175768
1.22254,0.175778
1.22255,0.175788
1.22256,0.175798
1.22257,0.175808
1.22258,0.175819
1.22259,0.175829
1.2226,0.175839
1.22261,0.175849
1.22262,0.175859
1.22264,0.17587
1.22265,0.17588
1.22266,0.17589
1.22267,0.1759
1.22268,0.17591
1.22269,0.175921
1.2227,0.175931
1.22271,0.175941
1.22272,0.175951
1.22273,0.175961
1.22274,0.175972
1.22275,0.175982
1.22276,0.175992
1.22277,0.176002
1.22278,0.176012
1.22279,0.176023
1.2228,0.176033
1.22281,0.176043
1.22282,0.176053
1.22283,0.176063
1.22284,0.176074
1.22285,0.176084
1.22286,0.176094
1.22287,0.176104
1.22288,0.176115
1.22289,0.176125
1.22291,0.176135
1.22292,0.176145
1.22293,0.176155
1.22294,0.176166
1.22295,0.176176
1.22296,0.176186
1.22297,0.176196
1.22298,0.176206
1.22299,0.176217
1.223,0.176227
1.22301,0.176237
1.22302,0.176247
1.22303,0.176257
1.22304,0.176268
1.22305,0.176278
1.22306,0.176288
1.22307,0.176298
1.22308,0.176308
1.22309,0.176319
1.2231,0.176329
1.22311,0.176339
1.22312,0.176349
1.22313,0.176359
1.22314,0.17637
1.22315,0.17638
1.22316,0.17639
1.22317,0.1764
1.22319,0.17641
1.2232,0.176421
1.22321,0.176431
1.22322,0.176441
1.22323,0.176451
1.22324,0.176461
1.22325,0.176472
1.22326,0.176482
1.22327,0.176492
1.22328,0.176502
1.22329,0.176512
1.2233,0.176523
1.22331,0.176533
1.22332,0.176543
1.22333,0.176553
1.22334,0.176564
1.22335,0.176574
1.22336,0.176584
1.22337,0.176594
1.22338,0.176604
1.22339,0.176615
1.2234,0.176625
1.22341,0.176635
1.22342,0.176645
1.22343,0.176655
1.22344,0.176666
1.22345,0.176676
1.22346,0.176686
1.22348,0.176696
1.22349,0.176706
1.2235,0.176717
1.22351,0.176727
1.22352,0.176737
1.22353,0.176747
1.22354,0.176757
1.22355,0.176768
1.22356,0.176778
1.22357,0.176788
1.22358,0.176798
1.22359,0.176808
1.2236,0.176819
1.22361,0.176829
1.22362,0.176839
1.22363,0.176849
1.22364,0.176859
1.22365,0.17687
1.22366,0.17688
1.22367,0.17689
1.22368,0.1769
1.22369,0.17691
1.2237,0.176921
1.22371,0.176931
1.22372,0.176941
1.22373,0.176951
1.22374,0.176961
1.22375,0.176972
1.22377,0.176982
1.22378,0.176992
1.22379,0.177002
1.2238,0.177012
1.22381,0.177023
1.22382,0.177033
1.22383,0.177043
1.22384,0.177053
1.22385,0.177064
1.22386,0.177074
1.22387,0.177084
1.22388,0.177094
1.22389,0.177104
1.2239,0.177115
1.22391,0.177125
1.22392,0.177135
1.22393,0.177145
1.22394,0.177155
1.22395,0.177166
1.22396,0.177176
1.22397,0.177186
1.22398,0.177196
1.22399,0.177206
1.224,0.177217
1.22401,0.177227
1.22402,0.177237
1.22403,0.177247
1.22404,0.177257
1.22406,0.177268
1.22407,0.177278
1.22408,0.177288
1.22409,0.177298
1.2241,0.177308
1.22411,0.177319
1.22412,0.177329
1.22413,0.177339
1.22414,0.177349
1.22415,0.177359
1.22416,0.17737
1.22417,0.17738
1.22418,0.17739
1.22419,0.1774
1.2242,0.17741
1.22421,0.177421
1.22422,0.177431
1.22423,0.177441
1.22424,0.177451
1.22425,0.177461
1.22426,0.177472
1.22427,0.177482
1.22428,0.177492
1.22429,0.177502
1.2243,0.177513
1.22431,0.177523
1.22432,0.177533
1.22433,0.177543
1.22434,0.177553
1.22435,0.177564
1.22437,0.177574
1.22438,0.177584
1.22439,0.177594
1.2244,0.177604
1.22441,0.177615
1.22442,0.177625
1.22443,0.177635
1.22444,0.177645
1.22445,0.177655
1.22446,0.177666
1.22447,0.177676
1.22448,0.177686
1.22449,0.177696
1.2245,0.177706
1.22451,0.177717
1.22452,0.177727
1.22453,0.177737
1.22454,0.177747
1.22455,0.177757
1.22456,0.177768
1.22457,0.177778
1.22458,0.177788
1.22459,0.177798
1.2246,0.177808
1.22461,0.177819
1.22462,0.177829
1.22463,0.177839
1.22464,0.177849
1.22465,0.177859
1.22466,0.17787
1.22468,0.17788
1.22469,0.17789
1.2247,0.1779
1.22471,0.17791
1.22472,0.177921
1.22473,0.177931
1.22474,0.177941
1.22475,0.177951
1.22476,0.177961
1.22477,0.177972
1.22478,0.177982
1.22479,0.177992
1.2248,0.178002
1.22481,0.178013
1.22482,0.178023
1.22483,0.178033
1.22484,0.178043
1.22485,0.178053
1.22486,0.178064
1.22487,0.178074
1.22488,0.178084
1.22489,0.178094
1.2249,0.178104
1.22491,0.178115
1.22492,0.178125
1.22493,0.178135
1.22494,0.178145
1.22495,0.178155
1.22496,0.178166
1.22497,0.178176
1.22498,0.178186
1.225,0.178196
1.22501,0.178206
1.22502,0.178217
1.22503,0.178227
1.22504,0.178237
1.22505,0.178247
1.22506,0.178257
1.22507,0.178268
1.22508,0.178278
1.22509,0.178288
1.2251,0.178298
1.22511,0.178308
1.22512,0.178319
1.22513,0.178329
1.22514,0.178339
1.22515,0.178349
1.22516,0.178359
1.22517,0.17837
1.22518,0.17838
1.22519,0.17839
1.2252,0.1784
1.22521,0.17841
1.22522,0.178421
1.22523,0.178431
1.22524,0.178441
1.22525,0.178451
1.22526,0.178462
1.22527,0.178472
1.22528,0.178482
1.22529,0.178492
1.2253,0.178502
1.22531,0.178513
1.22533,0.178523
1.22534,0.178533
1.22535,0.178543
1.22536,0.178553
1.22537,0.178564
1.22538,0.178574
1.22539,0.178584
1.2254,0.178594
1.22541,0.178604
1.22542,0.178615
1.22543,0.178625
1.22544,0.178635
1.22545,0.178645
1.22546,0.178655
1.22547,0.178666
1.22548,0.178676
1.22549,0.178686
1.2255,0.178696
1.22551,0.178706
1.22552,0.178717
1.22553,0.178727
1.22554,0.178737
1.22555,0.178747
1.22556,0.178757
1.22557,0.178768
1.22558,0.178778
1.22559,0.178788
1.2256,0.178798
1.22561,0.178808
1.22562,0.178819
1.22563,0.178829
1.22564,0.178839
1.22565,0.178849
1.22567,0.178859
1.22568,0.17887
1.22569,0.17888
1.2257,0.17889
1.22571,0.1789
1.22572,0.17891
1.22573,0.178921
1.22574,0.178931
1.22575,0.178941
1.22576,0.178951
1.22577,0.178962
1.22578,0.178972
1.22579,0.178982
1.2258,0.178992
1.22581,0.179002
1.22582,0.179013
1.22583,0.179023
1.22584,0.179033
1.22585,0.179043
1.22586,0.179053
1.22587,0.179064
1.22588,0.179074
1.22589,0.179084
1.2259,0.179094
1.22591,0.179104
1.22592,0.179115
1.22593,0.179125
1.22594,0.179135
1.22595,0.179145
1.22596,0.179155
1.22597,0.179166
1.22598,0.179176
1.22599,0.179186
1.226,0.179196
1.22602,0.179206
1.22603,0.179217
1.22604,0.179227
1.22605,0.179237
1.22606,0.179247
1.22607,0.179257
1.22608,0.179268
1.22609,0.179278
1.2261,0.179288
1.22611,0.179298
1.22612,0.179308
1.22613,0.179319
1.22614,0.179329
1.22615,0.179339
1.22616,0.179349
1.22617,0.179359
1.22618,0.17937
1.22619,0.17938
1.2262,0.17939
1.22621,0.1794
1.22622,0.179411
1.22623,0.179421
1.22624,0.179431
1.22625,0.179441
1.22626,0.179451
1.22627,0.179462
1.22628,0.179472
1.22629,0.179482
1.2263,0.179492
1.22631,0.179502
1.22632,0.179513
1.22633,0.179523
1.22634,0.179533
1.22635,0.179543
1.22637,0.179553
1.22638,0.179564
1.22639,0.179574
1.2264,0.179584
1.22641,0.179594
1.22642,0.179604
1.22643,0.179615
1.22644,0.179625
1.22645,0.179635
1.22646,0.179645
1.22647,0.179655
1.22648,0.179666
1.22649,0.179676
1.2265,0.179686
1.22651,0.179696
1.22652,0.179706
1.22653,0.179717
1.22654,0.179727
1.22655,0.179737
1.22656,0.179747
1.22657,0.179757
1.22658,0.179768
1.22659,0.179778
1.2266,0.179788
1.22661,0.179798
1.22662,0.179808
1.22663,0.179819
1.22664,0.179829
1.22665,0.179839
1.22666,0.179849
1.22667,0.17986
1.22668,0.17987
1.22669,0.17988
1.2267,0.17989
1.22671,0.1799
1.22672,0.179911
1.22673,0.179921
1.22675,0.179931
1.22676,0.179941
1.22677,0.179951
1.22678,0.179962
1.22679,0.179972
1.2268,0.179982
1.22681,0.179992
1.22682,0.180002
1.22683,0.180013
1.22684,0.180023
1.22685,0.180033
1.22686,0.180043
1.22687,0.180053
1.22688,0.180064
1.22689,0.180074
1.2269,0.180084
1.22691,0.180094
1.22692,0.180104
1.22693,0.180115
1.22694,0.180125
1.22695,0.180135
1.22696,0.180145
1.22697,0.180155
1.22698,0.180166
1.22699,0.180176
1.227,0.180186
1.22701,0.180196
1.22702,0.180206
1.22703,0.180217
1.22704,0.180227
1.22705,0.180237
1.22706,0.180247
1.22707,0.180257
1.22708,0.180268
1.22709,0.180278
1.2271,0.180288
1.22711,0.180298
1.22713,0.180308
1.22714,0.180319
1.22715,0.180329
1.22716,0.180339
1.22717,0.180349
1.22718,0.18036
1.22719,0.18037
1.2272,0.18038
1.22721,0.18039
1.22722,0.1804
1.22723,0.180411
1.22724,0.180421
1.22725,0.180431
1.22726,0.180441
1.22727,0.180451
1.22728,0.180462
1.22729,0.180472
1.2273,0.180482
1.22731,0.180492
1.22732,0.180502
1.22733,0.180513
1.22734,0.180523
1.22735,0.180533
1.22736,0.180543
1.22737,0.180553
1.22738,0.180564
1.22739,0.180574
1.2274,0.180584
1.22741,0.180594
1.22742,0.180604
1.22743,0.180615
1.22744,0.180625
1.22745,0.180635
1.22746,0.180645
1.22747,0.180655
1.22748,0.180666
1.22749,0.180676
1.2275,0.180686
1.22751,0.180696
1.22752,0.180706
1.22754,0.180717
1.22755,0.180727
1.22756,0.180737
1.22757,0.180747
1.22758,0.180757
1.22759,0.180768
1.2276,0.180778
1.22761,0.180788
1.22762,0.180798
1.22763,0.180809
1.22764,0.180819
1.22765,0.180829
1.22766,0.180839
1.22767,0.180849
1.22768,0.18086
1.22769,0.18087
1.2277,0.18088
1.22771,0.18089
1.22772,0.1809
1.22773,0.180911
1.22774,0.180921
1.22775,0.180931
1.22776,0.180941
1.22777,0.180951
1.22778,0.180962
1.22779,0.180972
1.2278,0.180982
1.22781,0.180992
1.22782,0.181002
1.22783,0.181013
1.22784,0.181023
1.22785,0.181033
1.22786,0.181043
1.22787,0.181053
1.22788,0.181064
1.22789,0.181074
1.2279,0.181084
1.22791,0.181094
1.22792,0.181104
1.22793,0.181115
1.22795,0.181125
1.22796,0.181135
1.22797,0.181145
1.22798,0.181155
1.22799,0.181166
1.228,0.181176
1.22801,0.181186
1.22802,0.181196
1.22803,0.181206
1.22804,0.181217
1.22805,0.181227
1.22806,0.181237
1.22807,0.181247
1.22808,0.181257
1.22809,0.181268
1.2281,0.181278
1.22811,0.181288
1.22812,0.181298
1.22813,0.181309
1.22814,0.181319
1.22815,0.181329
1.22816,0.181339
1.22817,0.181349
1.22818,0.18136
1.22819,0.18137
1.2282,0.18138
1.22821,0.18139
1.22822,0.1814
1.22823,0.181411
1.22824,0.181421
1.22825,0.181431
1.22826,0.181441
1.22827,0.181451
1.22828,0.181462
1.22829,0.181472
1.2283,0.181482
1.22831,0.181492
1.22832,0.181502
1.22833,0.181513
1.22834,0.181523
1.22835,0.181533
1.22836,0.181543
1.22837,0.181553
1.22839,0.181564
1.2284,0.181574
1.22841,0.181584
1.22842,0.181594
1.22843,0.181604
1.22844,0.181615
1.22845,0.181625
1.22846,0.181635
1.22847,0.181645
1.22848,0.181655
1.22849,0.181666
1.2285,0.181676
1.22851,0.181686
1.22852,0.181696
1.22853,0.181706
1.22854,0.181717
1.22855,0.181727
1.22856,0.181737
1.22857,0.181747
1.22858,0.181758
1.22859,0.181768
1.2286,0.181778
1.22861,0.181788
1.22862,0.181798
1.22863,0.181809
1.22864,0.181819
1.22865,0.181829
1.22866,0.181839
1.22867,0.181849
1.22868,0.18186
1.22869,0.18187
1.2287,0.18188
1.22871,0.18189
1.22872,0.1819
1.22873,0.181911
1.22874,0.181921
1.22875,0.181931
1.22876,0.181941
1.22877,0.181951
1.22878,0.181962
1.22879,0.181972
1.2288,0.181982
1.22881,0.181992
1.22882,0.182002
1.22883,0.182013
1.22884,0.182023
1.22886,0.182033
1.22887,0.182043
1.22888,0.182053
1.22889,0.182064
1.2289,0.182074
1.22891,0.182084
1.22892,0.182094
1.22893,0.182104
1.22894,0.182115
1.22895,0.182125
1.22896,0.182135
1.22897,0.182145
1.22898,0.182155
1.22899,0.182166
1.229,0.182176
1.22901,0.182186
1.22902,0.182196
1.22903,0.182206
1.22904,0.182217
1.22905,0.182227
1.22906,0.182237
1.22907,0.182247
1.22908,0.182258
1.22909,0.182268
1.2291,0.182278
1.22911,0.182288
1.22912,0.182298
1.22913,0.182309
1.22914,0.182319
1.22915,0.182329
1.22916,0.182339
1.22917,0.182349
1.22918,0.18236
1.22919,0.18237
1.2292,0.18238
1.22921,0.18239
1.22922,0.1824
1.22923,0.182411
1.22924,0.182421
1.22925,0.182431
1.22926,0.182441
1.22927,0.182451
1.22928,0.182462
1.22929,0.182472
1.2293,0.182482
1.22931,0.182492
1.22932,0.182502
1.22933,0.182513
1.22935,0.182523
1.22936,0.182533
1.22937,0.182543
1.22938,0.182553
1.22939,0.182564
1.2294,0.182574
1.22941,0.182584
1.22942,0.182594
1.22943,0.182604
1.22944,0.182615
1.22945,0.182625
1.22946,0.182635
1.22947,0.182645
1.22948,0.182655
1.22949,0.182666
1.2295,0.182676
1.22951,0.182686
1.22952,0.182696
1.22953,0.182707
1.22954,0.182717
1.22955,0.182727
1.22956,0.182737
1.22957,0.182747
1.22958,0.182758
1.22959,0.182768
1.2296,0.182778
1.22961,0.182788
1.22962,0.182798
1.22963,0.182809
1.22964,0.182819
1.22965,0.182829
1.22966,0.182839
1.22967,0.182849
1.22968,0.18286
1.22969,0.18287
1.2297,0.18288
1.22971,0.18289
1.22972,0.1829
1.22973,0.182911
1.22974,0.182921
1.22975,0.182931
1.22976,0.182941
1.22977,0.182951
1.22978,0.182962
1.22979,0.182972
1.2298,0.182982
1.22981,0.182992
1.22982,0.183002
1.22983,0.183013
1.22984,0.183023
1.22985,0.183033
1.22987,0.183043
1.22988,0.183053
1.22989,0.183064
1.2299,0.183074
1.22991,0.183084
1.22992,0.183094
1.22993,0.183104
1.22994,0.183115
1.22995,0.183125
1.22996,0.183135
1.22997,0.183145
1.22998,0.183155
1.22999,0.183166
1.23,0.183176
1.23001,0.183186
1.23002,0.183196
1.23003,0.183207
1.23004,0.183217
1.23005,0.183227
1.23006,0.183237
1.23007,0.183247
1.23008,0.183258
1.23009,0.183268
1.2301,0.183278
1.23011,0.183288
1.23012,0.183298
1.23013,0.183309
1.23014,0.183319
1.23015,0.183329
1.23016,0.183339
1.23017,0.183349
1.23018,0.18336
1.23019,0.18337
1.2302,0.18338
1.23021,0.18339
1.23022,0.1834
1.23023,0.183411
1.23024,0.183421
1.23025,0.183431
1.23026,0.183441
1.23027,0.183451
1.23028,0.183462
1.23029,0.183472
1.2303,0.183482
1.23031,0.183492
1.23032,0.183502
1.23033,0.183513
1.23034,0.183523
1.23035,0.183533
1.23036,0.183543
1.23037,0.183553
1.23038,0.183564
1.23039,0.183574
1.2304,0.183584
1.23041,0.183594
1.23042,0.183604
1.23044,0.183615
1.23045,0.183625
1.23046,0.183635
1.23047,0.183645
1.23048,0.183655
1.23049,0.183666
1.2305,0.183676
1.23051,0.183686
1.23052,0.183696
1.23053,0.183707
1.23054,0.183717
1.23055,0.183727
1.23056,0.183737
1.23057,0.183747
1.23058,0.183758
1.23059,0.183768
1.2306,0.183778
1.23061,0.183788
1.23062,0.183798
1.23063,0.183809
1.23064,0.183819
1.23065,0.183829
1.23066,0.183839
1.23067,0.183849
1.23068,0.18386
1.23069,0.18387
1.2307,0.18388
1.23071,0.18389
1.23072,0.1839
1.23073,0.183911
1.23074,0.183921
1.23075,0.183931
1.23076,0.183941
1.23077,0.183951
1.23078,0.183962
1.23079,0.183972
1.2308,0.183982
1.23081,0.183992
1.23082,0.184002
1.23083,0.184013
1.23084,0.184023
1.23085,0.184033
1.23086,0.184043
1.23087,0.184053
1.23088,0.184064
1.23089,0.184074
1.2309,0.184084
1.23091,0.184094
1.23092,0.184104
1.23093,0.184115
1.23094,0.184125
1.23095,0.184135
1.23096,0.184145
1.23097,0.184156
1.23098,0.184166
1.23099,0.184176
1.231,0.184186
1.23101,0.184196
1.23102,0.184207
1.23103,0.184217
1.23104,0.184227
1.23106,0.184237
1.23107,0.184247
1.23108,0.184258
1.23109,0.184268
1.2311,0.184278
1.23111,0.184288
1.23112,0.184298
1.23113,0.184309
1.23114,0.184319
1.23115,0.184329
1.23116,0.184339
1.23117,0.184349
1.23118,0.18436
1.23119,0.18437
1.2312,0.18438
1.23121,0.18439
1.23122,0.1844
1.23123,0.184411
1.23124,0.184421
1.23125,0.184431
1.23126,0.184441
1.23127,0.184451
1.23128,0.184462
1.23129,0.184472
1.2313,0.184482
1.23131,0.184492
1.23132,0.184502
1.23133,0.184513
1.23134,0.184523
1.23135,0.184533
1.23136,0.184543
1.23137,0.184553
1.23138,0.184564
1.23139,0.184574
1.2314,0.184584
1.23141,0.184594
1.23142,0.184604
1.23143,0.184615
1.23144,0.184625
1.23145,0.184635
1.23146,0.184645
1.23147,0.184656
1.23148,0.184666
1.23149,0.184676
1.2315,0.184686
1.23151,0.184696
1.23152,0.184707
1.23153,0.184717
1.23154,0.184727
1.23155,0.184737
1.23156,0.184747
1.23157,0.184758
1.23158,0.184768
1.23159,0.184778
1.2316,0.184788
1.23161,0.184798
1.23162,0.184809
1.23163,0.184819
1.23164,0.184829
1.23165,0.184839
1.23166,0.184849
1.23167,0.18486
1.23168,0.18487
1.23169,0.18488
1.2317,0.18489
1.23171,0.1849
1.23172,0.184911
1.23174,0.184921
1.23175,0.184931
1.23176,0.184941
1.23177,0.184951
1.23178,0.184962
1.23179,0.184972
1.2318,0.184982
1.23181,0.184992
1.23182,0.185002
1.23183,0.185013
1.23184,0.185023
1.23185,0.185033
1.23186,0.185043
1.23187,0.185053
1.23188,0.185064
1.23189,0.185074
1.2319,0.185084
1.23191,0.185094
1.23192,0.185105
1.23193,0.185115
1.23194,0.185125
1.23195,0.185135
1.23196,0.185145
1.23197,0.185156
1.23198,0.185166
1.23199,0.185176
1.232,0.185186
1.23201,0.185196
1.23202,0.185207
1.23203,0.185217
1.23204,0.185227
1.23205,0.185237
1.23206,0.185247
1.23207,0.185258
1.23208,0.185268
1.23209,0.185278
1.2321,0.185288
1.23211,0.185298
1.23212,0.185309
1.23213,0.185319
1.23214,0.185329
1.23215,0.185339
1.23216,0.185349
1.23217,0.18536
1.23218,0.18537
1.23219,0.18538
1.2322,0.18539
1.23221,0.1854
1.23222,0.185411
1.23223,0.185421
1.23224,0.185431
1.23225,0.185441
1.23226,0.185451
1.23227,0.185462
1.23228,0.185472
1.23229,0.185482
1.2323,0.185492
1.23231,0.185502
1.23232,0.185513
1.23233,0.185523
1.23234,0.185533
1.23235,0.185543
1.23236,0.185553
1.23237,0.185564
1.23238,0.185574
1.23239,0.185584
1.2324,0.185594
1.23241,0.185605
1.23242,0.185615
1.23243,0.185625
1.23244,0.185635
1.23245,0.185645
1.23246,0.185656
1.23247,0.185666
1.23248,0.185676
1.23249,0.185686
1.2325,0.185696
1.23251,0.185707
1.23253,0.185717
1.23254,0.185727
1.23255,0.185737
1.23256,0.185747
1.23257,0.185758
1.23258,0.185768
1.23259,0.185778
1.2326,0.185788
1.23261,0.185798
1.23262,0.185809
1.23263,0.185819
1.23264,0.185829
1.23265,0.185839
1.23266,0.185849
1.23267,0.18586
1.23268,0.18587
1.23269,0.18588
1.2327,0.18589
1.23271,0.1859
1.23272,0.185911
1.23273,0.185921
1.23274,0.185931
1.23275,0.185941
1.23276,0.185951
1.23277,0.185962
1.23278,0.185972
1.23279,0.185982
1.2328,0.185992
1.23281,0.186002
1.23282,0.186013
1.23283,0.186023
1.23284,0.186033
1.23285,0.186043
1.23286,0.186054
1.23287,0.186064
1.23288,0.186074
1.23289,0.186084
1.2329,0.186094
1.23291,0.186105
1.23292,0.186115
1.23293,0.186125
1.23294,0.186135
1.23295,0.186145
1.23296,0.186156
1.23297,0.186166
1.23298,0.186176
1.23299,0.186186
1.233,0.186196
1.23301,0.186207
1.23302,0.186217
1.23303,0.186227
1.23304,0.186237
1.23305,0.186247
1.23306,0.186258
1.23307,0.186268
1.23308,0.186278
1.23309,0.186288
1.2331,0.186298
1.23311,0.186309
1.23312,0.186319
1.23313,0.186329
1.23314,0.186339
1.23315,0.186349
1.23316,0.18636
1.23317,0.18637
1.23318,0.18638
1.23319,0.18639
1.2332,0.1864
1.23321,0.186411
1.23322,0.186421
1.23323,0.186431
1.23324,0.186441
